,title,type,release_year,age_certification,runtime,imdb_score,imdb_votes
2569,The Insomnia Club,0,2018,3,0.3574468085106383,0.5802469135802469,0.0002169041517306262
2570,Rodney Carrington: Here Comes the Truth,0,2017,11,0.28085106382978725,0.37037037037037035,7.00970734251414e-05
2571,Mariposa de barrio,1,2017,7,0.19574468085106383,0.7530864197530864,0.00010272086860413802
2572,ReMastered: Who Shot the Sheriff,0,2018,11,0.24255319148936172,0.6666666666666667,0.0006066262454905318
2573,What We Started,0,2018,11,0.2978723404255319,0.691358024691358,0.0009350685077655654
2574,Marc Maron: Too Real,0,2017,11,0.2978723404255319,0.7037037037037037,0.0008424874673927372
2575,Christina P: Mother Inferior,0,2017,11,0.25106382978723407,0.6049382716049383,0.00041264692280460597
2576,Best.Worst.Weekend.Ever.,1,2018,8,0.10638297872340426,0.6049382716049383,0.00012873173232793263
2577,Treehouse Detectives,1,2018,10,0.1021276595744681,0.7530864197530864,3.879586453718518e-05
2578,Baazaar,0,2018,11,0.5957446808510638,0.6172839506172839,0.0023211389407759085
2579,Getaway Plan,0,2017,11,0.4468085106382979,0.5061728395061728,0.0008133905689898483
2580,Bill Burr: Walk Your Way Out,0,2017,11,0.32765957446808514,0.7037037037037037,0.0031380564065418646
2581,Samantha!,1,2018,7,0.11914893617021277,0.6296296296296295,0.0002239579452828417
2582,Trevor Noah: Afraid of the Dark,0,2017,3,0.2893617021276596,0.7037037037037037,0.002255450488320902
2583,The Plagues of Breslau,0,2018,11,0.39574468085106385,0.54320987654321,0.002176536172955491
2584,Qarib Qarib Singlle,0,2017,11,0.5319148936170213,0.691358024691358,0.00361418747131641
2585,Joy,0,2018,11,0.42127659574468085,0.6296296296296295,0.0005678303809533466
2586,On Children,1,2018,11,0.425531914893617,0.7037037037037037,0.00016532328638005044
2587,Zoo,0,2018,11,0.425531914893617,0.5185185185185185,4.011845082822558e-05
2588,Forgive Us Our Debts,0,2018,11,0.44255319148936173,0.5802469135802469,0.0006912717681171177
2589,Derren Brown: Miracle,0,2018,11,0.31063829787234043,0.6172839506172839,0.00045232451153581803
2590,Legend Quest,1,2017,10,0.11063829787234043,0.7160493827160493,0.00019442018478293933
2591,Angamaly Diaries,0,2017,11,0.5617021276595745,0.8024691358024691,0.0025993229239914067
2592,PerÃº: Tesoro Escondido,0,2017,11,0.32340425531914896,0.5679012345679012,0.00022483966947686862
2593,The Curious Creations of Christine McConnell,1,2018,8,0.1148936170212766,0.7654320987654322,0.0010518969634741343
2594,Dry Martina,0,2018,11,0.4042553191489362,0.5308641975308642,0.00042322761313292917
2595,Sara's Notebook,0,2018,4,0.48936170212765956,0.54320987654321,0.0011876824893542826
2596,Paul Hollywood's Big Continental Road Trip,1,2017,5,0.24680851063829787,0.7283950617283951,8.861328149970705e-05
2597,HiGH&LOW The Movie 2: End of Sky,0,2017,11,0.5276595744680851,0.691358024691358,0.00017237707993226595
2598,Sand Storm,0,2017,11,0.3702127659574468,0.654320987654321,0.0015372861322859625
2599,CIA: Comrade In America,0,2017,11,0.5702127659574469,0.6049382716049383,0.0013485971547641984
2600,The Art of Loving: Story of Michalina Wislocka,0,2017,11,0.5148936170212766,0.691358024691358,0.0016245768274946292
2601,ReMastered: Who Killed Jam Master Jay?,0,2018,11,0.24680851063829787,0.6172839506172839,0.000336377780021276
2602,Love Beats Rhymes,0,2017,4,0.4468085106382979,0.4814814814814815,0.00046378692605816824
2603,Burning Sands,0,2017,11,0.4468085106382979,0.5555555555555556,0.00124455369986902
2604,Judd Apatow: The Return,0,2017,11,0.2936170212765957,0.5802469135802469,0.0005801745196697237
2605,"Heidi, bienvenida a casa",1,2017,9,0.19574468085106383,0.5802469135802469,6.612931455202018e-06
2606,Up Among the Stars,0,2018,11,0.36595744680851067,0.5802469135802469,0.00021646328963361274
2607,Sabrina,0,2018,11,0.41702127659574467,0.33333333333333337,0.0007525515996019897
2608,Jailbreak,0,2017,11,0.425531914893617,0.4814814814814815,0.0006348414196993938
2609,Secrets in the Hot Spring,0,2018,11,0.46382978723404256,0.5555555555555556,0.00032800140017802014
2610,III Smoking Barrels,0,2017,11,0.5404255319148936,0.6296296296296295,5.2021727447589215e-05
2611,Iliza Shlesinger: Elder Millennial,0,2018,11,0.30638297872340425,0.7037037037037037,0.0017757925267702487
2612,Manto,0,2018,11,0.4765957446808511,0.7160493827160493,0.001859115463105794
2613,The Skin of the Wolf,0,2018,11,0.46808510638297873,0.5308641975308642,0.0013287583603985922
2614,Being Napoleon,0,2018,11,0.37446808510638296,0.49382716049382713,5.2462589544602684e-05
2615,El testigo,0,2018,11,0.32340425531914896,0.8148148148148148,9.037672988776092e-05
2616,All Good,0,2018,11,0.39574468085106385,0.6172839506172839,0.0006220564188860032
2617,Paradox,0,2018,11,0.31063829787234043,0.2962962962962963,0.0003112486404915083
2618,Monster Island,0,2017,2,0.3404255319148936,0.3950617283950617,0.0003187432961407373
2619,Invisible,0,2017,11,0.3702127659574468,0.5555555555555556,0.00033417346953620863
2620,Counterpunch,0,2017,11,0.3872340425531915,0.6419753086419754,0.00039589416311809416
2621,Weed the People,0,2018,11,0.41702127659574467,0.7160493827160493,0.00014416190572340398
2622,Dear Ex,0,2018,11,0.42127659574468085,0.7160493827160493,0.002706011551468666
2623,Rory Scovel Tries Stand-Up for the First Time,0,2017,11,0.28085106382978725,0.6419753086419754,0.0003597434711629898
2624,Cycle,0,2018,11,0.4085106382978724,0.8271604938271603,0.00020896863398438379
2625,How to Stage a Coup,0,2017,11,0.2,0.5679012345679012,7.362397020124914e-05
2626,Qismat,0,2018,11,0.5957446808510638,0.8148148148148148,0.0013366938781448348
2627,Milada,0,2017,11,0.5531914893617021,0.5925925925925926,0.0005717981398264679
2628,Romina,0,2018,11,0.3148936170212766,0.0987654320987654,0.0010038429948996664
2629,The Most Assassinated Woman in the World,0,2018,11,0.4340425531914894,0.4691358024691358,0.0004721633059014241
2630,B. A. Pass 2,0,2017,11,0.5787234042553192,0.08641975308641978,0.0002072051855963299
2631,Kalushi : The Story of Solomon Mahlangu,0,2017,11,0.451063829787234,0.6172839506172839,0.00013402207749209423
2632,Franco Escamilla: Por La AnÃ©cdota,0,2018,11,0.28085106382978725,0.6666666666666667,0.00013093604281299995
2633,"Michael Bolton's Big, Sexy Valentine's Day Special",0,2017,11,0.2297872340425532,0.6419753086419754,0.0009244878174372422
2634,A Champion Heart,0,2018,0,0.3829787234042553,0.54320987654321,0.00017193621783525247
2635,The Russian Revolution,0,2017,11,0.2,0.6172839506172839,0.00028082915579757907
2636,On My Skin,0,2018,11,0.425531914893617,0.7160493827160493,0.004035651636061286
2637,Westside,1,2018,7,0.2,0.5555555555555556,7.186052181319527e-05
2638,Boca Juniors Confidential,1,2018,11,0.18297872340425533,0.5925925925925926,0.0001520974234696464
2639,Love per Square Foot,0,2018,11,0.5659574468085107,0.7037037037037037,0.0036071336777641944
2640,The Judgement,1,2018,11,0.2042553191489362,0.691358024691358,3.967758873121211e-05
2641,The Mansion,0,2017,3,0.425531914893617,0.382716049382716,0.0011405102449738415
2642,My Only Love Song,1,2017,7,0.15319148936170213,0.6790123456790124,0.00028303346628264636
2643,Borges,1,2018,7,0.1021276595744681,0.5802469135802469,7.186052181319527e-05
2644,Stretch Armstrong & the Flex Fighters,1,2017,6,0.09787234042553192,0.5802469135802469,0.0001331403532980673
2645,Lucid Dream,0,2017,11,0.4297872340425532,0.5679012345679012,0.0015738776863380803
2646,Made in Mexico,1,2018,11,0.2127659574468085,0.2962962962962963,0.00033285088324516823
2647,Dinotrux: Supercharged,1,2017,10,0.09787234042553192,0.7407407407407407,3.923672663419865e-05
2648,In the Family,0,2017,3,0.5276595744680851,0.7654320987654322,0.010268559963637696
2649,Jefe,0,2018,11,0.37872340425531914,0.4814814814814815,0.0004708407196103837
2650,Revolutionary Love,1,2017,7,0.2893617021276596,0.6666666666666667,0.00029140984612590227
2651,Dennis & Gnasher Unleashed!,1,2017,10,0.055319148936170216,0.7160493827160493,3.394638147003703e-05
2652,The Gift,0,2017,11,0.3617021276595745,0.8148148148148148,6.612931455202018e-06
2653,Dear Son,0,2018,11,0.425531914893617,0.6172839506172839,0.0001688501831561582
2654,Mission Kathmandu: The Adventures of Nelly & Simon,0,2017,11,0.3574468085106383,0.4444444444444444,0.00018912983961877773
2655,Baadshaho,0,2017,11,0.5787234042553192,0.4320987654320988,0.0021064390995303496
2656,Love.com,0,2017,11,0.39148936170212767,0.5308641975308642,0.0003227110550138585
2657,Ex-Shaman,0,2018,11,0.3446808510638298,0.691358024691358,0.00010580690328323229
2658,Recovery Boys,0,2018,11,0.3829787234042553,0.6419753086419754,0.0003125712267825487
2659,The Unknown Hitman: The Story of El Cholo AdriÃ¡n,1,2017,7,0.20851063829787234,0.6419753086419754,6.127983148487204e-05
2660,Christmas with a Prince,0,2018,11,0.34893617021276596,0.45679012345679015,0.0007150783213558449
2661,Bayonet,0,2018,11,0.4297872340425532,0.5185185185185185,0.00023982898077532652
2662,Frat Star,0,2017,11,0.3617021276595745,0.2592592592592593,0.000288323811446808
2663,Death by Magic,1,2018,5,0.14042553191489363,0.5679012345679012,0.00027509794853640396
2664,A Sort of Family,0,2017,11,0.4042553191489362,0.5925925925925926,0.0003037539848422794
2665,Sudani from Nigeria,0,2018,2,0.5234042553191489,0.8271604938271603,0.0018313411509939456
2666,Kuntilanak,0,2018,11,0.4468085106382979,0.382716049382716,0.00028479691467070027
2667,The Last Hour,0,2017,11,0.5021276595744681,0.5925925925925926,0.0002279257041559629
2668,Njan Prakashan,0,2018,0,0.5574468085106383,0.7530864197530864,0.0018952661550608984
2669,The Crossing,0,2017,11,0.0425531914893617,0.7407407407407407,
2670,Ainori Love Wagon: Asian Journey,1,2017,11,0.1148936170212766,0.654320987654321,0.00011726931780558246
2671,The Holiday Calendar,0,2018,11,0.4042553191489362,0.5185185185185185,0.00439980372819441
2672,Cities of Last Things,0,2018,11,0.451063829787234,0.5802469135802469,0.0007097879761916833
2673,Little Singham,1,2018,11,0.05106382978723405,0.2469135802469136,3.791414034315824e-05
2674,Million Pound Menu,1,2018,11,0.25106382978723407,0.6172839506172839,0.0002460010501335151
2675,Seeing Allred,0,2018,11,0.4085106382978724,0.7037037037037037,0.0005876691753189527
2676,Take My Brother Away,1,2018,11,0.19574468085106383,0.6419753086419754,6.877448713410099e-05
2677,A Taiwanese Tale of Two Cities,1,2018,11,0.2893617021276596,0.5679012345679012,6.789276294007405e-05
2678,Fire Chasers,1,2017,11,0.24680851063829787,0.6296296296296295,0.00016003294121588884
2679,Jimmy: The True Story of a True Idiot,1,2018,7,0.17872340425531916,0.654320987654321,3.174207098496969e-05
2680,The Grown-Ups,0,2017,11,0.34893617021276596,0.7530864197530864,0.00010845207586531311
2681,Christmas with a View,0,2018,11,0.3829787234042553,0.4444444444444444,0.0020010730583441307
2682,Smoking,1,2018,7,0.1021276595744681,0.7283950617283951,0.000198828805753074
2683,Paranormal Investigation,0,2018,11,0.39148936170212767,0.2716049382716049,0.0007260998737811816
2684,Carlos Ballarta: furia Ã±era,0,2018,11,0.26382978723404255,0.7037037037037037,9.125845408178786e-05
2685,C/o Kancharapalem,0,2018,2,0.6468085106382979,0.9259259259259259,0.002890732770117309
2686,Coin Heist,0,2017,2,0.4127659574468085,0.40740740740740733,0.001160789901436461
2687,Here to Heart,1,2018,5,0.19148936170212766,0.7407407407407407,9.434448876088214e-05
2688,Semesta,0,2018,11,0.37446808510638296,0.7160493827160493,4.67313822834276e-05
2689,Rajma Chawal,0,2018,11,0.548936170212766,0.5185185185185185,0.0007979603955943769
2690,SofÃ­a NiÃ±o de Rivera: Natural Selection,0,2018,11,0.25957446808510637,0.6666666666666667,0.00010228000650712455
2691,Unbridled,0,2018,11,0.4085106382978724,0.4444444444444444,0.00021734501382763966
2692,LEGO Elves: Secrets of Elvendale,1,2017,10,0.1021276595744681,0.6666666666666667,6.965621132812793e-05
2693,The Mars Generation,0,2017,11,0.4127659574468085,0.6172839506172839,0.00043380830346125243
2694,Deranged,0,2017,11,0.42127659574468085,0.2469135802469136,2.6451725820808077e-06
2695,El Diesel,0,2018,11,0.4468085106382979,0.37037037037037035,0.00019045242590981813
2696,Time Share,0,2018,11,0.4085106382978724,0.54320987654321,0.001215456801466131
2697,The Wishing Tree,0,2017,11,0.42127659574468085,0.5185185185185185,3.835500244017171e-05
2698,Edha,1,2018,7,0.1702127659574468,0.4197530864197532,0.00027642053482744436
2699,Overnight Republic,0,2017,3,0.4468085106382979,0.5308641975308642,0.002039868922881316
2700,Been So Long,0,2018,11,0.425531914893617,0.4814814814814815,0.00048274399622974735
2701,Wrong Kind of Black,1,2018,7,0.06808510638297872,0.7654320987654322,6.304327987292591e-05
2702,Gad Elmaleh: American Dream,0,2018,11,0.24255319148936172,0.7037037037037037,0.00045100192524477763
2703,Maz Jobrani: Immigrant,0,2017,11,0.2851063829787234,0.6419753086419754,0.0003681198510062457
2704,Love Jacked,0,2018,3,0.425531914893617,0.54320987654321,0.0009421223013177809
2705,Monkey Twins,1,2018,11,0.225531914893617,0.7901234567901235,3.835500244017171e-05
2706,Kartini: Princess of Java,0,2017,11,0.5021276595744681,0.7530864197530864,0.00022307622108881474
2707,Resurface,0,2017,11,0.1148936170212766,0.691358024691358,0.00012388224926078448
2708,Laerte-se,0,2017,11,0.425531914893617,0.6790123456790124,0.00030110881226019857
2709,Take the 10,0,2017,11,0.3404255319148936,0.3950617283950617,0.001377694053167087
2710,Ladies First,0,2017,0,0.16595744680851063,0.2962962962962963,8.817241940269358e-06
2711,Dismissal,0,2017,11,0.3829787234042553,0.4320987654320988,0.0004267545099090369
2712,Sunday's Illness,0,2018,3,0.48085106382978726,0.6666666666666667,0.0015337592355098549
2713,Baby Ballroom,1,2017,11,0.19148936170212766,0.7777777777777778,8.508638472359931e-05
2714,Target,0,2018,11,0.39574468085106385,0.2962962962962963,0.00021646328963361274
2715,Liberated: The New Sexual Revolution,0,2017,11,0.3574468085106383,0.5555555555555556,0.0006599705592291614
2716,Age of Rebellion,1,2018,7,0.35319148936170214,0.8765432098765432,1.939793226859259e-05
2717,Naam Shabana,0,2017,11,0.625531914893617,0.5802469135802469,0.002956862084669329
2718,Born Racer,0,2018,4,0.37446808510638296,0.5679012345679012,0.00011065638635038045
2719,The Girl Allergic to Wi-Fi,0,2018,11,0.44255319148936173,0.5925925925925926,0.00012564569764883835
2720,HiGH&LOW The Movie 3: Final Mission,0,2017,11,0.5021276595744681,0.7654320987654322,0.0002781839832154982
2721,Kevin James: Never Don't Give Up,0,2018,2,0.26382978723404255,0.5679012345679012,0.0006361640059904342
2722,Sylvia,0,2018,11,0.5531914893617021,0.3950617283950617,5.3344313738629616e-05
2723,Suzzanna: Buried Alive,0,2018,11,0.5319148936170213,0.49382716049382713,0.00039192640424497296
2724,The Doll 2,0,2017,11,0.49361702127659574,0.45679012345679015,0.00023321604932012452
2725,How to Get Over a Breakup,0,2018,11,0.44255319148936173,0.5679012345679012,0.0008671757448254914
2726,All About the Washingtons,1,2018,6,0.09787234042553192,0.40740740740740733,0.0003099260542004679
2727,Cook Off,0,2017,2,0.49361702127659574,0.5679012345679012,0.00014636621620847133
2728,Weapon of Choice,0,2018,11,0.3829787234042553,0.40740740740740733,6.921534923111447e-05
2729,All the Reasons to Forget,0,2017,11,0.3829787234042553,0.5802469135802469,0.00022836656625297637
2730,The Lost Brother,0,2017,11,0.4765957446808511,0.6172839506172839,0.0007428526334676935
2731,D.L. Hughley: Contrarian,0,2018,11,0.24680851063829787,0.6296296296296295,0.0002649581203050942
2732,Part-Time Idol,1,2017,5,0.1702127659574468,0.6419753086419754,4.5408795992387194e-05
2733,Hometown Holiday,0,2018,11,0.3574468085106383,0.4320987654320988,0.0004360126139463197
2734,The Single Wives,1,2018,7,0.2127659574468085,0.6172839506172839,2.997862259691582e-05
2735,Can't Help Falling in Love,0,2017,11,0.5063829787234042,0.7037037037037037,0.0003897220937599056
2736,The Honeymoon Stand Up Special,1,2018,11,0.13191489361702127,0.654320987654321,0.00022483966947686862
2737,Blanche Gardin: I Talk to Myself,0,2017,11,0.37446808510638296,0.7901234567901235,5.643034841772389e-05
2738,Fishtronaut: The Movie,0,2018,0,0.37446808510638296,0.7407407407407407,2.953776049990235e-05
2739,Gad Gone Wild,0,2017,11,0.24255319148936172,0.6666666666666667,0.00017237707993226595
2740,Awe!,0,2018,11,0.48936170212765956,0.7777777777777778,0.0021875577253808276
2741,Pad Man,0,2018,3,0.5957446808510638,0.7901234567901235,0.011137940018948253
2742,Jack Whitehall: At Large,0,2017,11,0.2851063829787234,0.6666666666666667,0.0009209609206611344
2743,Sparring,0,2017,11,0.4042553191489362,0.6049382716049383,0.00026848501708120196
2744,A Boy Named Flora A,1,2017,7,0.37872340425531914,0.7901234567901235,0.00013622638797716158
2745,My Travel Buddy,0,2017,3,0.48936170212765956,0.5679012345679012,0.002932173807236575
2746,Tiffany Haddish: She Ready! From the Hood to Hollywood!,0,2017,11,0.2765957446808511,0.6296296296296295,0.00022968915254401677
2747,Catching Feelings,0,2017,11,0.48936170212765956,0.5308641975308642,0.00024115156706636692
2748,Strongest Deliveryman,1,2017,7,0.23404255319148937,0.7283950617283951,0.00027377536224536356
2749,Jen Kirkman: Just Keep Livin'?,0,2017,11,0.2936170212765957,0.6419753086419754,0.000562540035789185
2750,Crossroads: One Two Jaga,0,2018,11,0.3404255319148936,0.6296296296296295,0.0002773022590214713
2751,Superlopez,0,2018,0,0.4595744680851064,0.4814814814814815,0.001573436824241067
2752,The Birth Reborn 2,0,2018,2,0.3872340425531915,0.6296296296296295,0.0
2753,The Last Runaway,0,2018,11,0.4553191489361702,0.54320987654321,0.0003147755372676161
2754,Soorma,0,2018,3,0.5574468085106383,0.7283950617283951,0.002247514970574659
2755,Cristela Alonzo: Lower Classy,0,2017,11,0.28085106382978725,0.6049382716049383,0.00037032416149131305
2756,The Could've-Gone-All-the-Way Committee,1,2018,5,0.1021276595744681,0.654320987654321,4.2763623410306386e-05
